,ID1-Seg,ID2-Seg,ID1-Pixels,ID2-Pixels,EndPoints,z1,z2,y1,y2,x1,x2
439,1377,2520,318042,217546,"[([9.0, 952.0, 1548.0], [9.0, 959.0, 1548.0])]",466,740,1117,1039,621,395
440,7561,6533,36089,55715,"[([9.0, 945.0, 1723.0], [9.0, 957.0, 1679.0])]",107,131,111,93,324,370
441,7561,8218,36089,27031,"[([9.0, 945.0, 1723.0], [9.0, 953.0, 1763.0])]",107,65,111,36,324,284
442,7561,3885,36089,145594,"[([9.0, 945.0, 1723.0], [9.0, 941.0, 1710.0])]",107,482,111,951,324,220
443,4979,4670,103415,114218,"[([9.0, 973.0, 1153.0], [9.0, 962.0, 1209.0])]",73,337,114,1064,904,487
444,4979,3568,103415,161397,"[([9.0, 973.0, 1153.0], [9.0, 969.0, 1209.0])]",73,298,114,971,904,704
445,3668,4410,156374,124358,"[([9.0, 937.0, 1353.0], [9.0, 949.0, 1321.0])]",582,163,127,1102,786,341
446,3668,2368,156374,227429,"[([9.0, 937.0, 1353.0], [9.0, 951.0, 1357.0])]",582,740,127,857,786,699
447,3668,2388,156374,228416,"[([9.0, 937.0, 1353.0], [9.0, 945.0, 1374.0])]",582,170,127,1102,786,425
448,3668,4546,156374,120352,"[([9.0, 937.0, 1353.0], [9.0, 949.0, 1303.0])]",582,456,127,560,786,754
449,6533,5801,55715,75626,"[([9.0, 957.0, 1679.0], [9.0, 963.0, 1677.0])]",131,124,93,265,370,400
450,6533,3885,55715,145594,"[([9.0, 957.0, 1679.0], [9.0, 941.0, 1710.0])]",131,482,93,951,370,220
451,4410,5671,124358,79897,"[([9.0, 949.0, 1321.0], [9.0, 955.0, 1271.0])]",163,139,1102,1092,341,452
452,4410,2368,124358,227429,"[([9.0, 949.0, 1321.0], [9.0, 951.0, 1357.0])]",163,740,1102,857,341,699
453,4410,2388,124358,228416,"[([9.0, 949.0, 1321.0], [9.0, 945.0, 1374.0])]",163,170,1102,1102,341,425
454,4410,4983,124358,104443,"[([9.0, 949.0, 1321.0], [9.0, 967.0, 1283.0])]",163,95,1102,144,341,764
455,2388,2368,228416,227429,"[([9.0, 945.0, 1374.0], [9.0, 951.0, 1357.0])]",170,740,1102,857,425,699
456,4546,5671,120352,79897,"[([9.0, 949.0, 1303.0], [9.0, 955.0, 1271.0])]",456,139,560,1092,754,452
457,4546,2368,120352,227429,"[([9.0, 949.0, 1303.0], [9.0, 951.0, 1357.0])]",456,740,560,857,754,699
458,4546,4983,120352,104443,"[([9.0, 949.0, 1303.0], [9.0, 967.0, 1283.0])]",456,95,560,144,754,764
459,4670,3568,114218,161397,"[([9.0, 962.0, 1209.0], [9.0, 969.0, 1209.0])]",337,298,1064,971,487,704
460,1890,2176,265097,241591,"[([197.0, 1375.0, 1171.0], [195.0, 1415.0, 1195.0])]",333,194,1096,2047,781,304
461,1890,5779,265097,75562,"[([9.0, 951.0, 1434.0], [9.0, 991.0, 1468.0])]",333,322,1096,490,781,579
462,5671,6660,79897,53409,"[([9.0, 955.0, 1271.0], [9.0, 966.0, 1236.0])]",139,158,1092,185,452,811
463,5671,4983,79897,104443,"[([9.0, 955.0, 1271.0], [9.0, 967.0, 1283.0])]",139,95,1092,144,452,764
464,4983,6660,104443,53409,"[([9.0, 967.0, 1283.0], [9.0, 966.0, 1236.0])]",95,158,144,185,764,811
465,4983,6651,104443,53353,"[([9.0, 967.0, 1283.0], [9.0, 989.0, 1231.0])]",95,94,144,86,764,816
466,2520,2120,217546,244810,"[([9.0, 959.0, 1548.0], [9.0, 974.0, 1541.0])]",740,740,1039,540,395,901
467,6660,6651,53409,53353,"[([9.0, 966.0, 1236.0], [9.0, 989.0, 1231.0])]",158,94,185,86,811,816
468,2071,3721,249935,154013,"[([9.0, 971.0, 1618.0], [9.0, 998.0, 1568.0])]",528,304,468,221,449,490
469,2462,8228,222860,27163,"[([14.0, 968.0, 1880.0], [9.0, 977.0, 1836.0])]",175,49,1081,125,587,212
470,2462,3671,222860,157073,"[([14.0, 968.0, 1880.0], [9.0, 999.0, 1874.0])]",175,235,1081,358,587,173
471,2462,11664,222860,8434,"[([14.0, 968.0, 1880.0], [9.0, 1004.0, 1860.0])]",175,38,1081,69,587,187
472,2462,1686,222860,285628,"[([14.0, 968.0, 1880.0], [9.0, 1000.0, 1905.0])]",175,645,1081,1047,587,979
473,2462,1788,222860,275631,"[([14.0, 968.0, 1880.0], [9.0, 986.0, 1915.0])]",175,740,1081,569,587,1158
474,2120,3721,244810,154013,"[([9.0, 974.0, 1541.0], [9.0, 998.0, 1568.0])]",740,304,540,221,901,490
475,2120,771,244810,464120,"[([9.0, 974.0, 1541.0], [9.0, 990.0, 1549.0])]",740,213,540,1066,901,505
476,3098,4693,185478,115021,"[([9.0, 973.0, 1172.0], [9.0, 977.0, 1118.0])]",696,141,1074,581,501,930
477,3098,3013,185478,191675,"[([9.0, 973.0, 1172.0], [11.0, 994.0, 1134.0])]",696,609,1074,705,501,916
478,3098,8169,185478,27030,"[([640.0, 1951.0, 1652.0], [641.0, 1955.0, 1668.0])]",696,64,1074,73,501,316
479,8228,11664,27163,8434,"[([9.0, 977.0, 1836.0], [9.0, 1004.0, 1860.0])]",49,38,125,69,212,187
480,8228,3671,27163,157073,"[([9.0, 977.0, 1836.0], [9.0, 999.0, 1874.0])]",49,235,125,358,212,173
481,8228,7673,27163,33871,"[([9.0, 977.0, 1836.0], [9.0, 976.0, 1818.0])]",49,108,125,149,212,229
482,11751,2378,8922,228081,"[([9.0, 1073.0, 1882.0], [9.0, 1058.0, 1923.0])]",14,678,102,1027,139,358
483,11751,2668,8922,210117,"[([9.0, 1073.0, 1882.0], [9.0, 1062.0, 1891.0])]",14,305,102,1062,139,820
484,11751,7895,8922,31789,"[([9.0, 1073.0, 1882.0], [9.0, 1067.0, 1906.0])]",14,31,102,97,139,141
485,7673,11664,33871,8434,"[([9.0, 976.0, 1818.0], [9.0, 1004.0, 1860.0])]",108,38,149,69,229,187
486,4693,3968,115021,142898,"[([9.0, 977.0, 1118.0], [9.0, 1024.0, 1127.0])]",141,170,581,263,930,920
487,4693,3013,115021,191675,"[([9.0, 977.0, 1118.0], [11.0, 994.0, 1134.0])]",141,609,581,705,930,916
488,4693,9435,115021,15950,"[([9.0, 977.0, 1118.0], [9.0, 989.0, 1115.0])]",141,47,581,38,930,70
489,3301,6651,174443,53353,"[([9.0, 987.0, 1222.0], [9.0, 989.0, 1231.0])]",169,94,506,86,825,816
490,1788,3671,275631,157073,"[([9.0, 986.0, 1915.0], [9.0, 999.0, 1874.0])]",740,235,569,358,1158,173
491,1788,1686,275631,285628,"[([9.0, 986.0, 1915.0], [9.0, 1000.0, 1905.0])]",740,645,569,1047,1158,979
492,1788,11664,275631,8434,"[([9.0, 986.0, 1915.0], [9.0, 1004.0, 1860.0])]",740,38,569,69,1158,187
493,9435,3013,15950,191675,"[([9.0, 989.0, 1115.0], [11.0, 994.0, 1134.0])]",47,609,38,705,70,916
494,4242,4885,131041,106519,"[([9.0, 1006.0, 1802.0], [9.0, 1006.0, 1834.0])]",394,170,1006,514,192,1834
495,771,3721,464120,154013,"[([9.0, 990.0, 1549.0], [9.0, 998.0, 1568.0])]",213,304,1066,221,505,490
496,3013,3968,191675,142898,"[([11.0, 994.0, 1134.0], [9.0, 1024.0, 1127.0])]",609,170,705,263,916,920
497,7585,6373,35602,58665,"[([153.0, 864.0, 1603.0], [158.0, 868.0, 1597.0])]",148,138,183,246,145,456
498,3671,11664,157073,8434,"[([9.0, 999.0, 1874.0], [9.0, 1004.0, 1860.0])]",235,38,358,69,173,187
499,3671,1686,157073,285628,"[([9.0, 999.0, 1874.0], [9.0, 1000.0, 1905.0])]",235,645,358,1047,173,979
500,11664,1686,8434,285628,"[([9.0, 1004.0, 1860.0], [9.0, 1000.0, 1905.0])]",38,645,69,1047,187,979
501,7761,1371,32938,317940,"[([9.0, 1221.0, 1791.0], [9.0, 1234.0, 1802.0])]",31,378,224,562,238,1802
502,7761,2298,32938,232394,"[([9.0, 1221.0, 1791.0], [9.0, 1252.0, 1840.0])]",31,251,224,1237,238,1840
503,12919,2378,6728,228081,"[([15.0, 1050.0, 1958.0], [9.0, 1058.0, 1923.0])]",11,678,27,1027,89,358
504,12919,6346,6728,60286,"[([15.0, 1050.0, 1958.0], [9.0, 1075.0, 1923.0])]",11,122,27,393,89,124
505,12919,3922,6728,144958,"[([15.0, 1050.0, 1958.0], [9.0, 1063.0, 1948.0])]",11,173,27,1059,89,158
506,12919,12149,6728,7300,"[([15.0, 1050.0, 1958.0], [9.0, 1081.0, 1956.0])]",11,32,27,119,89,94
507,2378,2668,228081,210117,"[([9.0, 1058.0, 1923.0], [9.0, 1062.0, 1891.0])]",678,305,1027,1062,358,820
508,2378,6346,228081,60286,"[([9.0, 1058.0, 1923.0], [9.0, 1075.0, 1923.0])]",678,122,1027,393,358,124
509,2378,7895,228081,31789,"[([9.0, 1058.0, 1923.0], [9.0, 1067.0, 1906.0])]",678,31,1027,97,358,141
510,2378,3922,228081,144958,"[([9.0, 1058.0, 1923.0], [9.0, 1063.0, 1948.0])]",678,173,1027,1059,358,158
511,2378,12149,228081,7300,"[([9.0, 1058.0, 1923.0], [9.0, 1081.0, 1956.0])]",678,32,1027,119,358,94
512,2668,6346,210117,60286,"[([9.0, 1062.0, 1891.0], [9.0, 1075.0, 1923.0])]",305,122,1062,393,820,124
513,3922,12149,144958,7300,"[([9.0, 1063.0, 1948.0], [9.0, 1081.0, 1956.0])]",173,32,1059,119,158,94
514,3922,6346,144958,60286,"[([9.0, 1063.0, 1948.0], [9.0, 1075.0, 1923.0])]",173,122,1059,393,158,124
515,3922,7895,144958,31789,"[([9.0, 1063.0, 1948.0], [9.0, 1067.0, 1906.0])]",173,31,1059,97,158,141
516,7895,6346,31789,60286,"[([9.0, 1067.0, 1906.0], [9.0, 1075.0, 1923.0])]",31,122,97,393,141,124
517,7895,12149,31789,7300,"[([9.0, 1067.0, 1906.0], [9.0, 1081.0, 1956.0])]",31,32,97,119,141,94
518,1616,4157,291726,134871,"[([9.0, 1126.0, 1918.0], [9.0, 1141.0, 1919.0])]",366,539,1127,1141,1091,1313
519,1616,6346,291726,60286,"[([9.0, 1126.0, 1918.0], [9.0, 1075.0, 1923.0])]",366,122,1127,393,1091,124
520,1616,10495,291726,11441,"[([9.0, 1126.0, 1918.0], [9.0, 1102.0, 1871.0])]",366,68,1127,45,1091,176
521,6346,12149,60286,7300,"[([9.0, 1075.0, 1923.0], [9.0, 1081.0, 1956.0])]",122,32,393,119,124,94
522,6346,10495,60286,11441,"[([9.0, 1075.0, 1923.0], [9.0, 1102.0, 1871.0])]",122,68,393,45,124,176
523,7329,5325,40603,92635,"[([9.0, 1246.0, 1943.0], [9.0, 1247.0, 1932.0])]",16,153,214,157,104,162
524,7329,7887,40603,30937,"[([9.0, 1246.0, 1943.0], [9.0, 1253.0, 1931.0])]",16,39,214,64,104,117
525,7329,12118,40603,7803,"[([9.0, 1246.0, 1943.0], [9.0, 1238.0, 1947.0])]",16,40,214,33,104,101
526,1311,2636,327179,212867,"[([9.0, 1100.0, 1838.0], [9.0, 1117.0, 1860.0])]",646,435,901,933,581,1081
527,1311,3206,327179,180810,"[([9.0, 1100.0, 1838.0], [9.0, 1117.0, 1797.0])]",646,154,901,932,581,340
528,1311,2697,327179,208826,"[([9.0, 1502.0, 1629.0], [9.0, 1495.0, 1629.0])]",646,740,901,294,581,512
529,1311,3822,327179,150368,"[([9.0, 1502.0, 1629.0], [9.0, 1484.0, 1621.0])]",646,460,901,448,581,426
530,1311,2492,327179,221181,"[([9.0, 1502.0, 1629.0], [9.0, 1470.0, 1581.0])]",646,122,901,1277,581,472
531,2636,4246,212867,130468,"[([9.0, 1117.0, 1860.0], [9.0, 1143.0, 1840.0])]",435,423,933,154,1081,1840
532,3206,4246,180810,130468,"[([9.0, 1117.0, 1797.0], [9.0, 1143.0, 1840.0])]",154,423,932,154,340,1840
533,4157,13483,134871,5664,"[([9.0, 1141.0, 1919.0], [9.0, 1141.0, 1898.0])]",539,26,1141,93,1313,149
534,13483,10433,5664,11944,"[([9.0, 1141.0, 1898.0], [9.0, 1148.0, 1860.0])]",26,22,93,59,149,187
535,13483,9551,5664,15396,"[([9.0, 1141.0, 1898.0], [9.0, 1179.0, 1910.0])]",26,30,93,87,149,137
536,4246,12442,130468,7600,"[([9.0, 1143.0, 1840.0], [9.0, 1154.0, 1819.0])]",423,9,154,103,1840,58
537,2298,7767,232394,32012,"[([9.0, 1252.0, 1840.0], [9.0, 1236.0, 1822.0])]",251,114,1237,68,1840,225
538,2298,1163,232394,346540,"[([9.0, 1252.0, 1840.0], [9.0, 1252.0, 1820.0])]",251,740,1237,672,1840,1589
539,2298,4332,232394,128124,"[([9.0, 1252.0, 1840.0], [9.0, 1288.0, 1808.0])]",251,153,1237,93,1840,345
540,2298,1371,232394,317940,"[([9.0, 1252.0, 1840.0], [9.0, 1234.0, 1802.0])]",251,378,1237,562,1840,1802
541,2298,6017,232394,69905,"[([9.0, 1252.0, 1840.0], [9.0, 1209.0, 1874.0])]",251,140,1237,855,1840,469
542,2185,20822,239519,1492,"[([174.0, 684.0, 1658.0], [180.0, 685.0, 1651.0])]",404,21,1167,26,1195,27
543,12442,6017,7600,69905,"[([9.0, 1257.0, 1876.0], [9.0, 1209.0, 1874.0])]",9,140,103,855,58,469
544,12442,8898,7600,20790,"[([9.0, 1257.0, 1876.0], [9.0, 1264.0, 1865.0])]",9,56,103,208,58,182
545,12442,6451,7600,57665,"[([9.0, 1257.0, 1876.0], [9.0, 1249.0, 1878.0])]",9,60,103,582,58,259
546,12442,7767,7600,32012,"[([9.0, 1257.0, 1876.0], [9.0, 1236.0, 1822.0])]",9,114,103,68,58,225
547,12442,4892,7600,105630,"[([9.0, 1257.0, 1876.0], [9.0, 1248.0, 1884.0])]",9,165,103,800,58,319
548,2130,9551,244133,15396,"[([9.0, 1204.0, 1948.0], [9.0, 1179.0, 1910.0])]",342,30,1204,87,1173,137
549,6204,1371,64846,317940,"[([9.0, 1192.0, 1771.0], [9.0, 1234.0, 1802.0])]",300,378,186,562,278,1802
550,6017,6451,69905,57665,"[([9.0, 1209.0, 1874.0], [9.0, 1249.0, 1878.0])]",140,60,855,582,469,259
551,6017,7767,69905,32012,"[([9.0, 1209.0, 1874.0], [9.0, 1236.0, 1822.0])]",140,114,855,68,469,225
552,12118,5325,7803,92635,"[([9.0, 1238.0, 1947.0], [9.0, 1247.0, 1932.0])]",40,153,33,157,101,162
553,6451,4892,57665,105630,"[([9.0, 1249.0, 1878.0], [9.0, 1248.0, 1884.0])]",60,165,582,800,259,319
554,6451,7767,57665,32012,"[([9.0, 1249.0, 1878.0], [9.0, 1236.0, 1822.0])]",60,114,582,68,259,225
555,6632,4151,52999,135874,"[([9.0, 1222.0, 1766.0], [9.0, 1238.0, 1778.0])]",144,104,826,813,133,377
556,6632,1371,52999,317940,"[([9.0, 1222.0, 1766.0], [9.0, 1234.0, 1802.0])]",144,378,826,562,133,1802
557,7767,4332,32012,128124,"[([9.0, 1236.0, 1822.0], [9.0, 1288.0, 1808.0])]",114,153,68,93,225,345
558,1371,1563,317940,296367,"[([9.0, 1234.0, 1802.0], [9.0, 1291.0, 1813.0])]",378,740,562,672,1802,738
559,1371,1163,317940,346540,"[([9.0, 1234.0, 1802.0], [9.0, 1252.0, 1820.0])]",378,740,562,672,1802,1589
560,1371,4332,317940,128124,"[([9.0, 1234.0, 1802.0], [9.0, 1288.0, 1808.0])]",378,153,562,93,1802,345
561,5325,7887,92635,30937,"[([9.0, 1247.0, 1932.0], [9.0, 1253.0, 1931.0])]",153,39,157,64,162,117
562,5325,354,92635,1081371,"[([9.0, 1247.0, 1932.0], [9.0, 1297.0, 1933.0])]",153,740,157,1526,162,1626
563,3361,5064,174515,101078,"[([9.0, 1236.0, 1678.0], [9.0, 1255.0, 1682.0])]",138,149,814,169,761,370
564,3361,6862,174515,48781,"[([9.0, 1236.0, 1678.0], [9.0, 1286.0, 1645.0])]",138,200,814,251,761,403
565,4332,1163,128124,346540,"[([9.0, 1288.0, 1808.0], [9.0, 1252.0, 1820.0])]",153,740,93,672,345,1589
566,4332,1563,128124,296367,"[([9.0, 1288.0, 1808.0], [9.0, 1291.0, 1813.0])]",153,740,93,672,345,738
567,5064,2373,101078,227949,"[([9.0, 1255.0, 1682.0], [9.0, 1268.0, 1697.0])]",149,740,169,443,370,507
568,5064,6862,101078,48781,"[([9.0, 1255.0, 1682.0], [9.0, 1286.0, 1645.0])]",149,200,169,251,370,403
569,7887,354,30937,1081371,"[([9.0, 1253.0, 1931.0], [9.0, 1297.0, 1933.0])]",39,740,64,1526,117,1626
570,7887,13671,30937,5623,"[([9.0, 1253.0, 1931.0], [9.0, 1262.0, 1943.0])]",39,17,64,23,117,104
571,4892,8898,105630,20790,"[([9.0, 1248.0, 1884.0], [9.0, 1264.0, 1865.0])]",165,56,800,208,319,182
572,6862,2373,48781,227949,"[([9.0, 1286.0, 1645.0], [9.0, 1268.0, 1697.0])]",200,740,251,443,403,507
573,8898,8884,20790,20237,"[([9.0, 1264.0, 1865.0], [9.0, 1297.0, 1914.0])]",56,39,208,51,182,79
574,13671,354,5623,1081371,"[([9.0, 1262.0, 1943.0], [9.0, 1297.0, 1933.0])]",17,740,23,1526,104,1626
575,2053,354,252034,1081371,"[([9.0, 1274.0, 1940.0], [9.0, 1297.0, 1933.0])]",740,740,335,1526,589,1626
576,6304,1478,62700,304575,"[([9.0, 1303.0, 1916.0], [9.0, 1341.0, 1891.0])]",23,740,119,399,119,1824
577,6304,18312,62700,2399,"[([9.0, 1303.0, 1916.0], [9.0, 1306.0, 1866.0])]",23,8,119,27,119,28
578,6304,8490,62700,24081,"[([9.0, 1371.0, 1800.0], [9.0, 1375.0, 1818.0])]",23,27,119,51,119,229
579,6304,6060,62700,68370,"[([9.0, 1371.0, 1800.0], [9.0, 1327.0, 1796.0])]",23,37,119,125,119,251
580,6304,8884,62700,20237,"[([9.0, 1303.0, 1916.0], [9.0, 1297.0, 1914.0])]",23,39,119,51,119,79
581,2897,5155,196552,98355,"[([9.0, 1288.0, 1457.0], [9.0, 1295.0, 1462.0])]",576,184,436,752,600,470
582,2897,5175,196552,96881,"[([9.0, 1288.0, 1457.0], [9.0, 1301.0, 1451.0])]",576,448,436,746,600,372
583,2897,619,196552,582553,"[([9.0, 1288.0, 1457.0], [9.0, 1311.0, 1486.0])]",576,740,436,849,600,1190
584,5155,5175,98355,96881,"[([9.0, 1295.0, 1462.0], [9.0, 1301.0, 1451.0])]",184,448,752,746,470,372
585,5155,619,98355,582553,"[([9.0, 1295.0, 1462.0], [9.0, 1311.0, 1486.0])]",184,740,752,849,470,1190
586,5155,3195,98355,182105,"[([9.0, 1295.0, 1462.0], [9.0, 1333.0, 1504.0])]",184,740,752,124,470,1504
587,5155,9112,98355,19024,"[([9.0, 1295.0, 1462.0], [9.0, 1312.0, 1457.0])]",184,12,752,97,470,49
588,6013,2580,69406,215485,"[([9.0, 1299.0, 1551.0], [9.0, 1338.0, 1571.0])]",187,513,749,986,239,797
589,619,3195,582553,182105,"[([9.0, 1311.0, 1486.0], [9.0, 1333.0, 1504.0])]",740,740,849,124,1190,1504
590,5175,9112,96881,19024,"[([9.0, 1301.0, 1451.0], [9.0, 1312.0, 1457.0])]",448,12,746,97,372,49
591,5175,13820,96881,5691,"[([9.0, 1301.0, 1451.0], [9.0, 1306.0, 1445.0])]",448,11,746,117,372,40
592,2580,4100,215485,137980,"[([9.0, 1338.0, 1571.0], [9.0, 1331.0, 1595.0])]",513,126,986,717,797,406
593,13820,9112,5691,19024,"[([9.0, 1306.0, 1445.0], [9.0, 1312.0, 1457.0]), ([9.0, 1422.0, 1418.0], [9.0, 1409.0, 1473.0])]",11,12,117,97,40,49
594,3195,6653,182105,52614,"[([9.0, 1333.0, 1504.0], [9.0, 1331.0, 1473.0])]",740,83,124,717,1504,239
595,9112,5057,19024,103163,"[([9.0, 1312.0, 1457.0], [9.0, 1340.0, 1434.0])]",12,24,97,707,49,148
596,9112,4886,19024,107729,"[([9.0, 1409.0, 1473.0], [9.0, 1406.0, 1460.0])]",12,167,97,641,49,454
597,9112,6653,19024,52614,"[([9.0, 1312.0, 1457.0], [9.0, 1331.0, 1473.0])]",12,83,97,717,49,239
598,5714,4100,77954,137980,"[([9.0, 1322.0, 1623.0], [9.0, 1331.0, 1595.0])]",206,126,726,717,276,406
599,5714,4425,77954,124553,"[([9.0, 1322.0, 1623.0], [9.0, 1344.0, 1635.0])]",206,285,726,1344,276,336
600,5714,4461,77954,122813,"[([9.0, 1322.0, 1623.0], [9.0, 1338.0, 1615.0])]",206,192,726,714,276,758
601,6060,8490,68370,24081,"[([9.0, 1327.0, 1796.0], [9.0, 1375.0, 1818.0])]",37,27,125,51,251,229
602,6653,5057,52614,103163,"[([9.0, 1331.0, 1473.0], [9.0, 1340.0, 1434.0])]",83,24,717,707,239,148
603,4100,700,137980,507169,"[([9.0, 1331.0, 1595.0], [9.0, 1365.0, 1622.0])]",126,579,717,299,406,2047
604,4100,4461,137980,122813,"[([9.0, 1331.0, 1595.0], [9.0, 1338.0, 1615.0])]",126,192,717,714,406,758
605,4425,2468,124553,220868,"[([9.0, 1344.0, 1635.0], [9.0, 1358.0, 1672.0])]",285,740,1344,866,336,1268
606,4461,700,122813,507169,"[([9.0, 1338.0, 1615.0], [9.0, 1365.0, 1622.0])]",192,579,714,299,758,2047
607,1478,8326,304575,25503,"[([710.0, 1208.0, 208.0], [710.0, 1160.0, 233.0])]",740,45,399,130,1824,166
608,700,2985,507169,194886,"[([9.0, 1365.0, 1622.0], [9.0, 1412.0, 1610.0])]",579,320,299,86,2047,437
609,8991,10838,19686,10528,"[([9.0, 1360.0, 1938.0], [9.0, 1379.0, 1930.0])]",37,40,112,134,109,104
610,8991,4893,19686,106208,"[([9.0, 1360.0, 1938.0], [9.0, 1362.0, 1965.0])]",37,173,112,293,109,1051
611,8991,11625,19686,8457,"[([9.0, 1360.0, 1938.0], [9.0, 1384.0, 1904.0])]",37,28,112,71,109,143
612,8991,9908,19686,14649,"[([9.0, 1360.0, 1938.0], [9.0, 1388.0, 1924.0])]",37,25,112,45,109,123
613,10838,4893,10528,106208,"[([9.0, 1379.0, 1930.0], [9.0, 1362.0, 1965.0])]",40,173,134,293,104,1051
614,5793,7472,78861,39063,"[([9.0, 1542.0, 1266.0], [9.0, 1529.0, 1271.0])]",37,22,206,211,781,241
615,5793,6202,78861,63877,"[([9.0, 1542.0, 1266.0], [9.0, 1525.0, 1283.0])]",37,161,206,217,781,939
616,5793,2519,78861,216411,"[([9.0, 1542.0, 1266.0], [9.0, 1517.0, 1302.0])]",37,503,206,542,781,1286
617,6242,1417,64886,311379,"[([9.0, 1664.0, 1445.0], [9.0, 1681.0, 1429.0])]",38,316,367,1686,610,418
618,6242,4160,64886,136346,"[([9.0, 1664.0, 1445.0], [9.0, 1681.0, 1466.0])]",38,156,367,792,610,585
619,6242,5723,64886,78572,"[([9.0, 1664.0, 1445.0], [9.0, 1659.0, 1426.0])]",38,392,367,736,610,621
620,11625,6781,8457,50895,"[([9.0, 1384.0, 1904.0], [9.0, 1397.0, 1906.0])]",28,349,71,190,143,141
621,11625,9908,8457,14649,"[([9.0, 1384.0, 1904.0], [9.0, 1388.0, 1924.0])]",28,25,71,45,143,123
622,11625,7037,8457,44590,"[([9.0, 1384.0, 1904.0], [9.0, 1381.0, 1888.0])]",28,164,71,229,143,207
623,7037,6781,44590,50895,"[([9.0, 1381.0, 1888.0], [9.0, 1397.0, 1906.0])]",164,349,229,190,207,141
624,7037,6639,44590,53353,"[([9.0, 1381.0, 1888.0], [9.0, 1432.0, 1883.0])]",164,351,229,134,207,173
625,9908,6781,14649,50895,"[([9.0, 1388.0, 1924.0], [9.0, 1397.0, 1906.0])]",25,349,45,190,123,141
626,6781,11951,50895,8377,"[([9.0, 1397.0, 1906.0], [9.0, 1433.0, 1948.0])]",349,10,190,26,141,124
627,7713,4879,32499,107357,"[([9.0, 1760.0, 1509.0], [9.0, 1755.0, 1505.0])]",48,213,365,602,194,546
628,7713,2896,32499,196313,"[([9.0, 1760.0, 1509.0], [9.0, 1724.0, 1509.0])]",48,349,365,828,194,538
629,7713,4977,32499,105232,"[([9.0, 1397.0, 1702.0], [9.0, 1403.0, 1699.0])]",48,64,365,646,194,391
630,7713,3391,32499,169728,"[([9.0, 1397.0, 1702.0], [9.0, 1414.0, 1661.0])]",48,428,365,633,194,564
631,4977,4527,105232,120616,"[([9.0, 1403.0, 1699.0], [9.0, 1411.0, 1664.0])]",64,228,646,638,391,362
632,4977,3391,105232,169728,"[([9.0, 1403.0, 1699.0], [9.0, 1414.0, 1661.0])]",64,428,646,633,391,564
633,4977,5198,105232,96455,"[([9.0, 1403.0, 1699.0], [9.0, 1454.0, 1672.0])]",64,200,646,593,391,722
634,4886,5545,107729,84085,"[([9.0, 1406.0, 1460.0], [9.0, 1425.0, 1467.0])]",167,165,641,623,454,118
635,4886,5734,107729,78036,"[([9.0, 1406.0, 1460.0], [9.0, 1428.0, 1464.0])]",167,118,641,626,454,532
636,4527,3391,120616,169728,"[([9.0, 1411.0, 1664.0], [9.0, 1414.0, 1661.0])]",228,428,638,633,362,564
637,4527,5198,120616,96455,"[([9.0, 1411.0, 1664.0], [9.0, 1454.0, 1672.0])]",228,200,638,593,362,722
638,2985,4184,194886,134029,"[([9.0, 1412.0, 1610.0], [9.0, 1428.0, 1624.0])]",320,740,86,182,437,865
639,2985,5582,194886,82940,"[([9.0, 1412.0, 1610.0], [9.0, 1413.0, 1609.0])]",320,156,86,634,437,315
640,5582,646,82940,557415,"[([9.0, 1413.0, 1609.0], [9.0, 1430.0, 1607.0])]",156,624,634,364,315,1607
641,5582,692,82940,508303,"[([9.0, 1413.0, 1609.0], [9.0, 1458.0, 1641.0]), ([20.0, 1476.0, 1646.0], [9.0, 1458.0, 1641.0])]",156,676,634,1527,315,1641
642,5582,4184,82940,134029,"[([9.0, 1413.0, 1609.0], [9.0, 1428.0, 1624.0])]",156,740,634,182,315,865
643,646,4184,557415,134029,"[([9.0, 1430.0, 1607.0], [9.0, 1428.0, 1624.0])]",624,740,364,182,1607,865
644,646,1365,557415,318953,"[([9.0, 1430.0, 1607.0], [9.0, 1470.0, 1580.0])]",624,303,364,1167,1607,906
645,646,2492,557415,221181,"[([9.0, 1430.0, 1607.0], [9.0, 1470.0, 1581.0])]",624,122,364,1277,1607,472
646,3282,1365,175907,318953,"[([9.0, 1424.0, 1575.0], [9.0, 1470.0, 1580.0])]",740,303,459,1167,292,906
647,3282,4184,175907,134029,"[([9.0, 1424.0, 1575.0], [9.0, 1428.0, 1624.0])]",740,740,459,182,292,865
648,3282,9354,175907,17367,"[([9.0, 1424.0, 1575.0], [9.0, 1434.0, 1543.0])]",740,38,459,43,292,60
649,3282,5529,175907,84726,"[([9.0, 1424.0, 1575.0], [9.0, 1419.0, 1550.0])]",740,221,459,632,292,361
650,5529,9354,84726,17367,"[([9.0, 1419.0, 1550.0], [9.0, 1434.0, 1543.0])]",221,38,632,43,361,60
651,2492,1365,221181,318953,"[([9.0, 1470.0, 1581.0], [9.0, 1470.0, 1580.0])]",122,303,1277,1167,472,906
652,2492,3564,221181,162129,"[([9.0, 1470.0, 1581.0], [9.0, 1469.0, 1609.0])]",122,370,1277,247,472,1609
653,5734,2048,78036,250663,"[([9.0, 1428.0, 1464.0], [9.0, 1440.0, 1465.0])]",118,499,626,300,532,698
654,5734,5545,78036,84085,"[([9.0, 1428.0, 1464.0], [9.0, 1425.0, 1467.0])]",118,165,626,623,532,118
